,id,carat,cut,color,clarity,depth,table,x,y,z,price
21064,21065,0.51,Very Good,D,VS1,63.1,58.0,5.05,5.1,3.2,1838
21065,21066,1.02,Very Good,H,SI1,61.6,58.0,6.49,6.54,4.01,4727
21066,21067,0.82,Premium,E,SI2,60.8,60.0,6.05,6.03,3.67,2824
21067,21068,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24,1743
21068,21069,2.38,Premium,J,VS2,62.6,59.0,8.52,8.49,5.32,16273
21069,21070,0.25,Ideal,F,VS1,61.8,56.0,4.07,4.09,2.52,595
21070,21071,0.71,Premium,G,VS2,59.8,56.0,5.89,5.81,3.5,2766
21071,21072,0.54,Ideal,H,SI1,61.0,56.0,5.28,5.24,3.21,1240
21072,21073,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
21073,21074,1.56,Good,I,SI1,64.0,57.0,7.32,7.28,4.67,6246
21074,21075,0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
21075,21076,1.51,Fair,H,SI1,65.4,59.0,7.17,7.11,4.67,9386
21076,21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
21077,21078,1.2,Premium,G,VS2,59.4,58.0,6.91,6.85,4.09,7258
21078,21079,0.38,Ideal,F,VVS1,61.0,57.0,4.67,4.71,2.86,1096
21079,21080,1.06,Ideal,F,VS2,61.0,57.0,6.57,6.6,4.02,7075
21080,21081,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,2856
21081,21082,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,814
21082,21083,1.05,Good,D,SI1,63.7,59.0,6.42,6.38,4.08,6174
21083,21084,0.5,Very Good,G,VVS2,62.8,57.0,5.05,5.07,3.18,1764
21084,21085,0.3,Premium,D,SI1,62.2,58.0,4.31,4.28,2.67,709
21085,21086,2.01,Very Good,H,VS2,60.7,56.0,8.08,8.17,4.93,18561
21086,21087,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,6532
21087,21088,0.72,Very Good,H,VS1,60.1,57.0,5.79,5.85,3.5,2594
21088,21089,0.91,Very Good,E,VS1,61.8,60.0,6.17,6.2,3.82,5530
21089,21090,0.42,Very Good,G,SI1,62.9,54.0,4.79,4.81,3.02,737
21090,21091,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6438
21091,21092,1.01,Good,E,SI1,64.1,62.0,6.19,6.26,3.99,4399
21092,21093,1.18,Ideal,E,VS1,62.4,54.0,6.74,6.79,4.22,9709
21093,21094,1.01,Good,F,VVS2,63.6,60.0,6.31,6.36,4.03,6932
21094,21095,0.31,Ideal,D,VS1,62.1,56.0,4.3,4.36,2.69,704
21095,21096,0.7,Very Good,F,VS1,62.2,58.0,5.64,5.75,3.54,2889
21096,21097,1.0,Premium,E,SI2,62.9,61.0,6.3,6.23,3.94,3450
21097,21098,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,7203
21098,21099,1.5,Very Good,E,SI1,59.6,58.0,7.38,7.41,4.41,11586
21099,21100,0.39,Very Good,I,VS2,60.2,61.0,4.74,4.79,2.87,696
21100,21101,0.33,Ideal,D,VS2,61.1,56.0,4.5,4.54,2.76,822
21101,21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
21102,21103,0.82,Fair,H,SI1,64.9,58.0,5.82,5.77,3.76,3057
21103,21104,1.2,Very Good,I,SI2,60.3,57.0,6.88,6.95,4.17,4514
21104,21105,0.32,Ideal,I,VS1,61.4,55.3,4.39,4.42,2.7,529
21105,21106,1.15,Premium,E,SI2,62.5,58.0,6.65,6.72,4.18,4250
21106,21107,1.3,Ideal,H,VS2,62.8,56.0,7.03,6.93,4.38,8124
21107,21108,0.32,Ideal,G,VVS1,61.8,54.0,4.41,4.43,2.73,814
21108,21109,1.18,Ideal,G,SI2,60.5,55.0,6.9,6.85,4.16,5452
21109,21110,1.05,Very Good,H,VS2,63.2,58.0,6.46,6.39,4.06,5292
21110,21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
21111,21112,1.26,Very Good,G,SI1,61.7,60.0,6.85,6.9,4.24,6733
21112,21113,1.03,Very Good,D,VVS2,62.7,58.0,6.39,6.43,4.02,11677
21113,21114,0.24,Premium,D,VS2,61.4,55.0,4.05,3.99,2.47,485
21114,21115,0.4,Good,I,SI1,63.2,54.0,4.67,4.69,2.96,596
21115,21116,0.3,Ideal,H,SI1,61.7,56.0,4.33,4.35,2.68,465
21116,21117,1.51,Ideal,E,SI1,62.2,56.0,7.31,7.36,4.56,13254
21117,21118,1.08,Ideal,I,VS2,61.9,57.0,6.54,6.61,4.07,5172
21118,21119,0.91,Ideal,D,SI2,62.2,57.0,6.21,6.15,3.85,2803
21119,21120,0.31,Ideal,E,VVS2,61.6,55.0,4.38,4.35,2.69,1046
21120,21121,2.01,Good,H,SI1,63.2,58.0,7.93,7.98,5.03,15919
21121,21122,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,1180
21122,21123,0.7,Very Good,F,VS1,60.0,57.0,5.8,5.87,3.5,2767
21123,21124,0.7,Good,E,VS2,58.7,63.0,5.69,5.73,3.35,2912
21124,21125,0.63,Ideal,H,VS2,62.1,54.0,5.51,5.54,3.43,1641
21125,21126,0.31,Premium,F,VS2,61.4,62.0,4.34,4.32,2.66,802
21126,21127,0.5,Ideal,G,VVS2,62.2,56.0,5.02,5.11,3.15,1760
21127,21128,0.32,Ideal,G,IF,61.7,56.0,4.39,4.42,2.72,918
21128,21129,1.36,Ideal,F,VVS1,61.3,57.0,7.13,7.23,4.4,15247
21129,21130,0.3,Premium,E,IF,60.1,60.0,4.32,4.3,2.59,1097
21130,21131,0.25,Very Good,F,VVS2,59.4,57.0,4.1,4.12,2.44,575
21131,21132,1.05,Ideal,G,VS2,61.9,57.0,6.47,6.51,4.03,6562
21132,21133,1.02,Premium,F,SI2,62.5,58.0,6.47,6.4,4.02,3754
21133,21134,0.32,Ideal,E,SI2,,55.0,4.36,4.41,2.72,449
21134,21135,0.7,Ideal,D,VS2,61.4,55.0,5.71,5.75,3.52,3360
21135,21136,0.34,Ideal,D,SI1,62.3,57.0,4.48,4.44,2.78,803
21136,21137,0.41,Very Good,H,VVS2,61.3,54.0,4.75,4.87,2.95,839
21137,21138,0.55,Premium,E,VS2,62.3,60.0,5.26,5.18,3.25,2030
21138,21139,0.3,Ideal,H,VVS1,63.0,56.0,4.27,4.24,2.68,878
21139,21140,1.57,Premium,J,VS2,59.9,57.0,7.56,7.52,4.52,6629
21140,21141,1.54,Good,I,VS1,63.6,60.0,7.33,7.3,4.65,10349
21141,21142,0.54,Premium,H,VS1,61.3,58.0,5.25,5.22,3.21,1637
21142,21143,0.91,Ideal,E,SI2,61.1,58.0,6.25,6.29,3.83,3723
21143,21144,1.5,Very Good,J,VS1,,57.0,7.24,7.2,4.57,8896
21144,21145,0.3,Premium,G,SI1,60.1,62.0,4.37,4.35,2.62,574
21145,21146,0.52,Premium,G,VS2,62.1,58.0,5.18,5.15,3.21,1577
21146,21147,1.11,Ideal,G,SI1,62.0,57.0,6.69,6.61,4.12,5127
21147,21148,2.04,Ideal,G,SI1,61.9,58.0,8.12,8.16,5.04,18153
21148,21149,0.52,Ideal,E,VVS1,59.9,57.0,5.28,5.24,3.15,2467
21149,21150,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1804
21150,21151,0.33,Ideal,E,VVS2,61.7,57.0,4.44,4.41,2.73,1114
21151,21152,0.8,Good,E,SI2,61.4,59.0,5.94,6.01,3.67,2542
21152,21153,0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,1041
21153,21154,0.41,Ideal,H,VVS1,62.2,57.0,4.74,4.78,2.96,1043
21154,21155,0.52,Very Good,I,VS1,61.5,56.3,5.16,5.19,3.18,1262
21155,21156,0.51,Very Good,E,SI1,62.3,58.0,5.05,5.12,3.17,1438
21156,21157,1.0,Good,G,VVS2,63.1,58.0,6.33,6.37,4.01,7453
21157,21158,0.31,Ideal,I,VS2,62.0,54.0,4.37,4.4,2.72,452
21158,21159,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,3669
21159,21160,2.01,Good,H,I1,61.7,63.0,7.91,7.94,4.89,7959
21160,21161,0.9,Very Good,E,VS1,,59.0,6.14,6.2,3.77,5151
21161,21162,0.25,Very Good,D,VS1,63.0,59.0,3.97,4.0,2.51,436
21162,21163,1.51,Ideal,G,VS2,59.8,57.0,7.48,7.53,4.48,13214
21163,21164,0.3,Good,D,VVS2,61.6,63.0,4.23,4.27,2.62,719
21164,21165,0.32,Ideal,D,VS2,62.1,54.0,4.4,4.46,2.75,758
21165,21166,0.7,Ideal,E,VS2,62.8,57.0,5.71,5.62,3.56,2697
21166,21167,1.01,Ideal,H,SI1,62.3,55.0,6.46,6.45,4.02,5029
21167,21168,1.0,Premium,E,VS2,61.8,62.0,6.47,6.44,3.99,6860
21168,21169,0.32,Ideal,H,VS2,61.2,55.0,4.41,4.45,2.71,523
21169,21170,1.31,Very Good,I,SI2,59.6,60.0,7.09,7.17,4.25,5187
21170,21171,0.56,Ideal,E,VS2,61.9,56.0,5.27,5.32,3.28,1819
21171,21172,0.81,Ideal,H,VVS2,62.0,57.0,5.93,5.97,3.69,3497
21172,21173,0.95,Premium,F,SI1,62.9,59.0,6.24,6.13,3.89,4682
21173,21174,0.32,Ideal,E,IF,61.1,58.0,4.42,4.45,2.71,1018
21174,21175,0.74,Premium,E,VS1,60.9,62.0,5.83,5.8,3.54,2999
21175,21176,0.7,Fair,I,SI1,65.0,56.0,5.6,5.5,3.61,1720
21176,21177,0.5,Premium,E,SI1,59.9,58.0,5.18,5.17,3.1,1593
21177,21178,1.7,Very Good,I,VS1,60.6,59.0,7.64,7.67,4.64,11514
21178,21179,0.41,Premium,D,VVS1,61.6,58.0,4.78,4.74,2.93,1582
21179,21180,0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,794
21180,21181,1.17,Premium,G,VS1,60.6,60.0,6.81,6.79,4.12,7666
21181,21182,0.3,Good,E,VVS2,63.0,58.0,4.27,4.34,2.71,622
21182,21183,0.51,Premium,E,SI2,60.3,56.0,5.22,5.19,3.14,1205
21183,21184,1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
21184,21185,0.34,Very Good,E,VS2,62.6,58.0,4.43,4.45,2.78,745
21185,21186,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.25,3.21,1857
21186,21187,0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,1050
21187,21188,0.33,Premium,E,VS2,60.7,58.0,4.47,4.49,2.72,723
21188,21189,1.21,Premium,H,SI2,58.2,59.0,7.05,7.03,4.1,5082
21189,21190,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,720
21190,21191,0.36,Ideal,H,VS2,61.4,57.0,4.59,4.63,2.83,587
21191,21192,0.53,Ideal,G,VS1,61.6,55.7,5.21,5.24,3.22,1772
21192,21193,0.32,Ideal,E,VS1,61.9,56.0,4.41,4.38,2.72,972
21193,21194,0.45,Premium,I,SI1,60.3,59.0,4.99,4.93,2.99,941
21194,21195,0.5,Premium,E,I1,,60.0,5.18,5.03,3.14,840
21195,21196,0.3,Ideal,E,VS2,61.5,55.0,4.34,4.31,2.66,844
21196,21197,0.72,Premium,G,VS1,58.9,58.0,5.93,5.85,3.47,3032
21197,21198,0.32,Premium,G,VS2,61.2,59.0,4.38,4.41,2.69,561
21198,21199,0.52,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1689
21199,21200,0.31,Premium,F,VS2,61.4,55.0,4.34,4.32,2.66,802
21200,21201,1.02,Ideal,F,VS1,61.0,56.0,6.52,6.49,3.97,8157
21201,21202,0.42,Ideal,I,VVS2,61.2,57.0,4.83,4.87,2.97,1299
21202,21203,0.7,Good,F,SI1,63.8,60.0,5.6,5.63,3.58,2401
21203,21204,1.55,Ideal,J,VS2,61.7,57.0,7.37,7.42,4.56,7416
21204,21205,0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179
21205,21206,0.73,Very Good,G,VS1,60.7,55.0,5.87,5.89,3.57,3011
21206,21207,1.5,Ideal,F,VS2,61.4,55.0,7.44,7.35,4.54,14372
21207,21208,1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495
21208,21209,2.01,Premium,I,VS2,62.1,59.0,7.98,8.06,4.98,15379
21209,21210,0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,687
21210,21211,0.31,Premium,H,SI1,61.1,55.0,4.39,4.35,2.67,573
21211,21212,0.51,Premium,H,VS2,60.9,60.0,5.19,5.16,3.15,1202
21212,21213,1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283
21213,21214,1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621
21214,21215,0.59,Premium,F,SI1,61.7,60.0,5.37,5.39,3.32,1412
21215,21216,1.22,Premium,I,VS2,62.3,59.0,6.79,6.83,4.24,5832
21216,21217,1.14,Premium,F,SI2,62.8,58.0,6.61,6.56,4.14,4399
21217,21218,0.91,Very Good,D,VS1,62.5,56.0,6.14,6.18,3.85,5597
21218,21219,0.82,Ideal,H,VS2,61.5,56.0,6.01,6.08,3.72,2804
21219,21220,1.0,Very Good,E,VVS1,62.7,54.0,6.36,6.39,4.0,10463
21220,21221,1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9630
21221,21222,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,2674
21222,21223,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3130
21223,21224,0.31,Premium,E,VS2,61.0,58.0,4.37,4.39,2.67,680
21224,21225,0.64,Ideal,H,VS2,62.3,54.0,5.52,5.55,3.44,1831
21225,21226,0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561
21226,21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
21227,21228,0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609
21228,21229,1.5,Ideal,F,VS2,62.4,55.0,7.31,7.25,4.54,14199
21229,21230,1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,8991
21230,21231,1.0,Good,H,SI1,56.8,65.0,6.61,6.49,3.72,4138
21231,21232,0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,1057
21232,21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
21233,21234,0.31,Ideal,H,VS2,61.2,59.0,4.36,4.4,2.68,515
21234,21235,0.71,Very Good,E,SI1,60.3,58.0,5.8,5.85,3.51,2570
21235,21236,1.0,Very Good,F,SI1,63.1,56.0,6.36,6.34,4.01,4474
21236,21237,0.31,Ideal,G,IF,61.7,55.0,4.37,4.39,2.7,871
21237,21238,0.71,Ideal,F,SI1,63.0,54.0,5.73,5.69,3.6,2235
21238,21239,0.46,Ideal,J,VVS1,62.5,56.0,4.89,4.93,3.07,953
21239,21240,1.09,Ideal,F,IF,61.6,55.0,6.59,6.65,4.08,11888
21240,21241,1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98,4306
21241,21242,1.0,Premium,G,VS2,61.6,54.0,6.49,6.46,3.99,6216
21242,21243,1.62,Premium,F,SI1,62.6,58.0,7.53,7.48,4.7,13298
21243,21244,0.3,Ideal,E,VVS1,60.5,57.0,4.34,4.39,2.64,895
21244,21245,1.14,Very Good,F,VVS2,63.3,56.0,6.56,6.71,4.2,8912
21245,21246,1.01,Premium,G,SI1,59.2,59.0,6.58,6.52,3.88,4338
21246,21247,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1667
21247,21248,0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913
21248,21249,0.55,Very Good,D,SI2,63.3,56.0,5.24,5.21,3.31,1368
21249,21250,0.7,Good,F,SI1,,59.0,5.58,5.64,3.56,1988
21250,21251,0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
21251,21252,1.03,Good,J,SI2,56.2,62.0,6.69,6.73,3.77,3188
21252,21253,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1024
21253,21254,1.01,Very Good,F,VVS2,63.0,56.0,6.34,6.4,4.01,8265
21254,21255,1.05,Good,D,SI2,60.0,63.0,6.59,6.64,3.97,4560
21255,21256,1.76,Very Good,H,VS2,62.2,60.0,7.68,7.72,4.79,13503
21256,21257,0.94,Premium,E,SI1,62.4,56.0,6.27,6.24,3.9,4580
21257,21258,0.74,Very Good,D,SI2,63.1,58.0,5.69,5.79,3.62,2713
21258,21259,0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,693
21259,21260,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,4200
21260,21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
21261,21262,0.34,Premium,E,VS2,61.1,60.0,4.48,4.45,2.73,956
21262,21263,0.32,Ideal,F,VS2,61.3,57.0,4.4,4.37,2.69,828
21263,21264,0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
21264,21265,0.91,Premium,E,VS2,61.6,58.0,6.2,6.18,3.81,4739
21265,21266,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,936
21266,21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
21267,21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
21268,21269,1.15,Very Good,I,SI1,62.5,60.0,6.68,6.72,4.19,4851
21269,21270,1.0,Premium,H,VS1,62.4,58.0,6.43,6.4,4.0,4950
21270,21271,1.18,Ideal,I,SI2,61.9,54.0,6.77,6.84,4.21,5163
21271,21272,1.2,Premium,J,SI2,61.1,59.0,6.81,6.78,4.15,4234
21272,21273,2.0,Ideal,I,SI1,61.4,57.0,8.05,8.11,4.96,16407
21273,21274,0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381
21274,21275,1.07,Premium,E,SI2,60.5,59.0,6.59,6.67,4.01,4284
21275,21276,0.42,Ideal,D,SI1,61.7,56.0,4.79,4.83,2.97,810
21276,21277,0.31,Ideal,G,VVS2,60.8,56.0,4.4,4.38,2.67,907
21277,21278,0.43,Ideal,G,VVS1,62.0,55.0,4.85,4.82,3.0,1264
21278,21279,0.71,Ideal,G,SI1,61.4,57.0,5.76,5.71,3.52,2386
21279,21280,1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99,6462
21280,21281,0.32,Ideal,E,VVS2,60.8,57.0,4.46,4.42,2.7,1080
21281,21282,0.31,Ideal,E,IF,,57.0,4.36,4.39,2.67,1319
21282,21283,0.71,Ideal,F,VVS1,61.8,56.0,5.72,5.74,3.54,3880
21283,21284,0.7,Good,F,SI2,64.1,58.0,5.58,5.53,3.56,1792
21284,21285,1.06,Premium,F,SI2,62.6,59.0,6.51,6.47,4.06,3901
21285,21286,2.01,Ideal,I,VS1,62.5,56.0,8.08,8.02,5.03,17068
21286,21287,1.46,Very Good,I,SI1,62.5,57.0,7.15,7.19,4.48,7146
21287,21288,1.5,Fair,G,SI1,64.5,57.0,7.15,7.09,4.59,10352
21288,21289,1.5,Premium,E,VS1,60.1,60.0,7.42,7.48,4.48,13513
21289,21290,0.81,Ideal,F,SI2,62.6,55.0,5.92,5.96,3.72,2795
21290,21291,0.52,Ideal,F,VS2,61.2,56.0,5.19,5.37,3.2,1625
21291,21292,1.55,Very Good,E,SI1,60.1,58.0,7.5,7.55,4.52,11764
21292,21293,0.23,Very Good,F,VS1,62.1,58.0,3.91,3.95,2.44,373
21293,21294,0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,642
21294,21295,0.55,Premium,H,SI2,62.4,56.0,5.23,5.2,3.25,1246
21295,21296,1.05,Very Good,F,SI2,62.1,58.0,6.47,6.5,4.03,4436
21296,21297,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,11333
21297,21298,0.8,Ideal,F,VS1,61.2,56.0,6.01,5.98,3.67,3793
21298,21299,0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74,463
21299,21300,0.3,Ideal,D,VS1,62.0,57.0,4.27,4.31,2.66,720
21300,21301,2.23,Very Good,G,I1,63.5,57.0,8.24,8.2,5.22,7006
21301,21302,0.9,Very Good,D,VS1,63.0,58.0,6.11,6.15,3.86,5757
21302,21303,0.23,Very Good,D,VS2,62.7,58.0,3.86,3.89,2.43,362
21303,21304,0.9,Very Good,F,SI1,59.1,59.0,6.3,6.35,3.74,4498
21304,21305,0.72,Very Good,D,VS2,61.0,59.0,5.74,5.77,3.51,2697
21305,21306,1.12,Ideal,F,VS2,60.9,55.0,6.73,6.67,4.08,6858
21306,21307,1.06,Ideal,I,VS1,62.0,55.0,6.55,6.58,4.07,5577
21307,21308,0.5,Ideal,E,VS2,61.5,57.0,5.14,5.11,3.15,1746
21308,21309,0.91,Very Good,E,VS1,62.8,60.0,6.08,6.11,3.83,5057
21309,21310,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4469
21310,21311,0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69,557
21311,21312,1.04,Ideal,G,SI2,61.9,58.0,6.47,6.51,4.02,4973
21312,21313,0.79,Very Good,E,SI1,63.3,56.3,5.85,5.88,3.71,3138
21313,21314,1.01,Premium,G,VS1,59.9,59.0,6.51,6.48,3.89,6353
21314,21315,1.12,Very Good,G,VVS1,58.9,60.0,6.78,6.91,4.03,8072
21315,21316,1.02,Good,G,VS2,63.6,57.0,6.38,6.41,4.07,5816
21316,21317,0.42,Premium,G,VS2,62.0,58.0,4.77,4.81,2.97,847
21317,21318,1.52,Ideal,E,SI2,61.0,56.0,7.45,7.41,4.53,8299
21318,21319,0.36,Premium,F,VS2,61.4,58.0,4.56,4.6,2.81,726
21319,21320,0.31,Ideal,E,IF,60.9,55.0,4.39,4.41,2.68,987
21320,21321,0.52,Very Good,D,VS2,62.9,59.0,5.11,5.13,3.22,1847
21321,21322,0.7,Premium,G,SI1,61.2,60.0,5.7,5.74,3.5,2042
21322,21323,1.14,Ideal,J,SI1,61.5,56.0,6.7,6.74,4.13,5174
21323,21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
21324,21325,0.58,Ideal,F,VS1,61.2,57.0,5.36,5.39,3.29,1979
21325,21326,0.3,Premium,F,VS1,61.9,59.0,4.3,4.26,2.65,844
21326,21327,0.27,Very Good,E,VVS2,63.0,56.0,4.12,4.14,2.6,622
21327,21328,0.33,Ideal,I,VVS2,62.4,56.0,4.43,4.41,2.76,743
21328,21329,0.32,Very Good,H,VS2,62.7,54.0,4.39,4.41,2.76,505
21329,21330,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7148
21330,21331,0.72,Ideal,G,SI1,61.8,56.0,5.7,5.76,3.55,3048
21331,21332,0.31,Ideal,F,VS1,61.0,56.0,4.38,4.4,2.68,642
21332,21333,0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673
21333,21334,0.5,Premium,H,VS1,,58.0,5.22,5.17,3.13,1395
21334,21335,1.0,Premium,F,SI1,60.3,61.0,6.43,6.38,3.86,4704
21335,21336,0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3267
21336,21337,0.33,Ideal,D,SI2,61.1,57.0,4.5,4.47,2.74,631
21337,21338,1.22,Good,J,VS1,58.5,61.0,6.94,7.0,4.08,5356
21338,21339,0.33,Very Good,G,SI1,61.6,57.0,4.42,4.45,2.73,492
21339,21340,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4252
21340,21341,1.05,Very Good,H,SI2,63.0,59.0,6.44,6.48,4.07,4158
21341,21342,2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94,14027
21342,21343,1.51,Ideal,H,VS1,62.5,54.0,7.28,7.34,4.57,12071
21343,21344,0.46,Good,F,VS1,59.9,61.9,5.02,5.06,3.01,1168
21344,21345,0.5,Premium,E,SI1,63.0,61.0,5.07,5.03,3.18,1374
21345,21346,1.17,Premium,F,SI2,59.6,60.0,6.88,6.85,4.09,4324
21346,21347,0.4,Ideal,D,SI2,61.3,56.0,4.77,4.72,2.91,798
21347,21348,0.4,Good,H,SI2,63.7,59.0,4.64,4.69,2.97,561
21348,21349,1.53,Very Good,H,VS1,59.5,63.0,7.44,7.51,4.45,9896
21349,21350,0.9,Good,F,SI2,63.2,58.0,6.09,6.12,3.86,3318
21350,21351,1.11,Ideal,I,SI1,62.2,56.0,6.62,6.65,4.13,4890
21351,21352,0.91,Premium,E,SI1,61.9,61.0,6.14,6.11,3.79,3961
21352,21353,1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838
21353,21354,0.4,Ideal,I,SI2,61.3,56.0,4.76,4.79,2.93,612
21354,21355,0.35,Ideal,E,VS2,61.6,55.0,4.54,4.49,2.78,984
21355,21356,1.07,Premium,G,VS2,61.9,58.0,6.54,6.55,4.05,6779
21356,21357,0.56,Ideal,G,SI2,61.0,57.0,5.34,5.32,3.25,1127
21357,21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
21358,21359,1.0,Fair,F,SI1,67.1,57.0,6.06,6.1,4.08,4328
21359,21360,2.54,Ideal,G,SI2,62.7,56.0,8.75,8.67,5.46,17339
21360,21361,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1092
21361,21362,0.72,Ideal,E,VS2,61.3,57.0,5.76,5.79,3.54,3223
21362,21363,1.11,Premium,F,VVS2,59.2,59.0,6.79,6.82,4.03,9377
21363,21364,0.3,Premium,D,VS2,62.2,58.0,4.3,4.25,2.66,911
21364,21365,0.29,Very Good,F,VVS1,61.5,56.0,4.26,4.3,2.63,563
21365,21366,0.9,Premium,E,VS1,59.4,59.0,6.31,6.28,3.74,5438
21366,21367,0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668
21367,21368,1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240
21368,21369,0.5,Ideal,E,VS1,62.2,54.0,5.1,5.13,3.18,1665
21369,21370,0.31,Premium,F,VS2,61.4,58.0,4.36,4.4,2.69,625
21370,21371,1.02,Ideal,F,VS2,62.6,57.0,6.4,6.47,4.03,7632
21371,21372,0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363
21372,21373,0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,789
21373,21374,1.51,Premium,I,VVS2,62.1,58.0,7.32,7.29,4.54,9498
21374,21375,0.32,Very Good,F,SI1,63.2,55.0,4.4,4.37,2.77,684
21375,21376,0.39,Very Good,F,VS1,62.0,56.0,4.72,4.64,2.9,971
21376,21377,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,862
21377,21378,0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607
21378,21379,0.9,Very Good,G,SI2,60.1,60.0,6.22,6.32,3.77,3114
21379,21380,0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.35,2.68,789
21380,21381,0.7,Good,F,VS2,64.3,59.0,5.6,5.56,3.59,2373
21381,21382,1.51,Good,H,SI2,61.0,56.0,7.29,7.37,4.47,8243
21382,21383,1.56,Ideal,H,SI2,62.3,55.0,7.39,7.35,4.59,6716
21383,21384,1.09,Premium,I,SI2,62.3,62.0,6.63,6.57,4.11,2708
21384,21385,0.4,Very Good,E,VS2,,57.0,4.66,4.7,2.9,912
21385,21386,0.3,Ideal,H,VVS2,61.1,55.0,4.32,4.36,2.65,605
