id,carat,cut,color,clarity,depth,table,x,y,z,price
3272,1.7,Premium,D,SI1,61.9,59.0,7.64,7.61,4.72,15238
23749,0.91,Ideal,J,VS1,60.7,57.0,6.26,6.23,3.79,3296
4391,0.31,Ideal,I,VVS1,62.2,53.0,4.36,4.38,2.72,557
5154,1.04,Premium,G,VVS1,58.2,60.0,6.71,6.66,3.89,6890
15721,1.01,Premium,E,VS2,62.9,59.0,6.36,6.3,3.98,6606
22364,0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
18743,0.53,Ideal,I,VS2,61.9,54.0,5.21,5.23,3.23,1173
14724,1.03,Ideal,G,VVS2,61.6,57.0,6.48,6.51,4.0,7876
26387,0.32,Ideal,E,VS2,61.9,56.0,4.4,4.36,2.71,900
8743,0.65,Very Good,H,SI2,62.0,56.0,5.53,5.56,3.44,1331
1590,0.31,Premium,E,VS1,60.0,59.0,4.38,4.42,2.64,734
15221,0.32,Ideal,F,VVS1,61.7,56.0,4.37,4.42,2.71,809
26024,0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
14159,1.52,Ideal,G,SI1,60.3,57.0,7.58,7.48,4.54,11028
25640,2.02,Very Good,H,SI1,63.4,60.0,7.96,8.04,5.07,17672
25607,1.11,Premium,H,SI1,62.1,58.0,6.6,6.57,4.09,5102
24867,0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
2705,1.01,Good,G,VS2,64.0,59.0,6.27,6.33,4.03,6109
4198,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52,2840
25563,0.3,Ideal,E,VS1,60.0,56.0,4.39,4.41,2.64,663
15665,1.2,Ideal,H,VS2,62.8,57.0,6.75,6.79,4.25,7072
12575,0.36,Very Good,I,VS1,63.3,56.0,4.56,4.51,2.87,729
2951,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,11520
9463,0.33,Very Good,F,VS2,61.2,58.0,4.45,4.5,2.74,666
8506,1.11,Very Good,D,SI2,59.9,57.0,6.72,6.74,4.03,5042
307,0.9,Very Good,I,VS2,63.4,57.0,6.07,6.1,3.86,3489
22212,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
1362,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
8817,0.8,Very Good,H,SI1,62.5,56.0,5.92,5.96,3.71,2919
26328,0.34,Premium,I,VS2,61.8,58.0,4.51,4.48,2.78,612
4735,0.57,Ideal,E,VS1,60.8,54.8,5.36,5.4,3.27,2061
16576,0.65,Ideal,E,IF,62.3,56.0,5.52,5.56,3.45,4184
17302,1.2,Premium,G,VS2,61.4,60.0,6.77,6.81,4.17,7603
16228,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1014
17092,0.23,Premium,G,VVS2,58.1,59.0,4.09,4.03,2.36,550
10238,1.12,Ideal,F,VS2,61.8,55.0,6.63,6.67,4.11,9138
8474,1.05,Ideal,E,VS2,61.7,55.0,6.54,6.55,4.04,9624
13129,0.36,Premium,F,VS2,58.5,58.0,4.69,4.65,2.73,869
9191,0.7,Premium,E,SI2,61.8,60.0,5.65,5.61,3.48,2342
23505,1.02,Good,E,SI2,64.2,59.0,6.26,6.2,4.0,4414
23858,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,676
6184,0.31,Very Good,H,VS1,63.1,57.0,4.34,4.31,2.73,698
13008,0.41,Ideal,I,VS2,61.4,54.0,4.81,4.83,2.96,625
5501,0.92,Premium,H,SI1,59.0,59.0,6.36,6.31,3.74,3709
25037,2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
16051,0.4,Very Good,F,SI1,62.1,57.0,4.65,4.69,2.9,687
19277,0.33,Ideal,F,VS2,61.6,55.0,4.48,4.45,2.75,854
12344,1.02,Fair,H,SI1,56.9,58.0,6.64,6.75,3.81,4935
5449,0.7,Ideal,G,SI2,,55.0,5.66,5.72,3.55,2232
12706,1.55,Premium,I,VS1,58.2,60.0,7.69,7.59,4.45,10416
3181,0.55,Good,H,SI1,,55.0,5.23,5.18,3.31,1263
19531,1.64,Ideal,G,VS2,61.5,56.0,7.59,7.62,4.68,16297
7067,1.51,Very Good,H,VS2,62.3,61.0,7.27,7.3,4.54,9821
10777,0.23,Very Good,E,VVS2,61.8,59.0,3.92,3.95,2.43,465
15500,0.4,Ideal,F,VS1,61.1,56.0,4.78,4.75,2.91,1050
11914,0.9,Very Good,E,SI2,58.7,63.0,6.23,6.2,3.65,2930
24949,0.32,Premium,F,VVS2,61.8,60.0,4.41,4.36,2.71,1008
6799,1.0,Very Good,G,VS1,59.1,61.0,6.48,6.54,3.85,6435
25018,0.41,Ideal,H,SI1,61.5,55.0,4.78,4.81,2.95,763
14077,0.37,Premium,E,SI1,59.9,59.0,4.7,4.68,2.81,833
4967,0.33,Ideal,E,VVS1,60.2,57.0,4.5,4.47,2.7,1052
25072,0.57,Premium,I,SI2,62.1,57.0,5.33,5.29,3.3,1097
19882,1.08,Ideal,H,SI2,61.8,55.0,6.57,6.6,4.07,4491
3186,1.23,Ideal,J,SI1,62.2,57.0,6.89,6.81,4.26,5407
13414,1.0,Very Good,E,SI1,61.7,57.0,6.34,6.47,3.95,5239
15627,0.31,Very Good,I,VVS2,61.6,59.0,4.31,4.33,2.66,544
22653,0.9,Premium,F,SI2,61.5,61.0,6.1,6.06,3.74,3507
13114,0.5,Good,G,SI2,62.3,64.0,5.1,5.02,3.15,1121
5899,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,11092
6954,0.4,Ideal,H,VVS2,62.4,57.0,4.73,4.69,2.94,1125
15590,0.33,Premium,E,SI1,60.4,59.0,4.43,4.47,2.69,579
3017,0.7,Very Good,E,VS1,58.4,59.0,5.83,5.91,3.43,2904
21691,0.7,Ideal,F,VS2,61.3,56.0,5.74,5.71,3.51,2717
12239,1.2,Ideal,I,SI2,59.6,61.0,6.95,6.97,4.15,4890
19954,0.41,Ideal,G,SI1,62.1,55.0,4.78,4.81,2.98,1110
961,0.81,Ideal,J,SI1,62.0,56.0,6.0,6.03,3.73,2307
22052,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,7056
7365,2.48,Very Good,H,SI2,63.3,56.0,8.6,8.55,5.43,15746
17379,1.73,Premium,J,SI1,60.7,58.0,7.78,7.73,4.71,9271
12807,0.75,Ideal,H,SI1,62.9,57.0,5.75,5.8,3.63,2523
23721,0.52,Ideal,F,SI1,60.4,56.0,5.22,5.28,3.17,1432
3698,0.53,Ideal,H,IF,62.0,54.0,5.22,5.27,3.25,1949
21756,0.34,Premium,G,VS2,61.2,62.0,4.48,4.44,2.73,765
1576,1.01,Ideal,H,SI1,61.0,56.0,6.48,6.43,3.94,5062
17995,1.26,Ideal,J,SI1,62.0,56.0,6.93,6.9,4.29,5398
4388,1.4,Premium,H,SI1,62.4,57.0,7.19,7.11,4.46,8223
15127,1.02,Premium,F,SI1,58.4,59.0,6.65,6.57,3.86,4855
16579,1.01,Premium,H,SI1,62.1,60.0,6.43,6.39,3.98,4439
8130,0.54,Ideal,F,VS2,60.3,55.0,5.32,5.26,3.19,1786
1908,1.11,Ideal,E,VVS1,61.3,54.0,6.68,6.72,4.11,12725
16202,0.23,Very Good,F,VVS2,60.0,57.0,4.0,4.04,2.41,530
11129,0.72,Very Good,F,SI2,63.1,58.0,5.69,5.63,3.57,2246
6975,0.71,Ideal,G,SI1,61.9,56.0,5.73,5.76,3.55,3007
8198,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,3146
18494,0.31,Ideal,E,VS2,61.9,55.0,4.39,4.36,2.71,872
5153,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27,6477
16747,0.3,Ideal,G,VS1,60.9,57.0,4.34,4.36,2.65,624
11210,1.0,Very Good,G,VS2,61.5,58.0,6.36,6.39,3.92,5860
11342,1.1,Ideal,E,SI2,59.4,54.0,6.79,6.74,4.02,4071
659,0.91,Premium,H,SI1,63.0,57.0,6.19,6.1,3.87,3033
11610,0.41,Ideal,G,IF,61.0,57.0,4.81,4.79,2.93,1431
16373,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1050
24568,1.56,Premium,F,SI2,58.8,59.0,7.76,7.61,4.52,7950
15583,1.01,Good,F,SI2,63.6,59.0,6.38,6.34,4.04,4072
372,0.32,Ideal,E,VS2,62.3,54.0,4.4,4.37,2.73,900
20568,0.59,Very Good,I,VS2,62.4,58.4,5.3,5.36,3.32,1392
6713,0.9,Very Good,G,SI1,61.3,60.0,6.14,6.17,3.77,3841
21511,0.71,Very Good,E,SI1,62.9,55.0,5.64,5.68,3.56,2964
24650,1.2,Premium,E,VS2,62.0,59.0,6.78,6.71,4.18,8279
4488,0.35,Ideal,J,IF,61.8,53.0,4.58,4.61,2.84,569
24463,0.55,Ideal,I,VVS1,62.7,57.0,5.17,5.23,3.26,1593
3594,0.54,Ideal,E,VVS2,61.1,57.0,5.27,5.24,3.21,2375
5528,0.6,Very Good,H,VS2,60.8,60.0,5.39,5.44,3.29,1557
15444,0.72,Very Good,F,VVS2,63.4,56.0,5.68,5.71,3.61,3338
5987,0.3,Ideal,F,VS1,62.0,55.0,4.3,4.34,2.68,658
7086,1.0,Premium,H,VS2,59.4,61.0,6.51,6.46,3.85,5572
2958,0.26,Very Good,F,VVS2,59.2,60.0,4.19,4.22,2.49,554
11669,0.64,Ideal,G,VVS1,61.9,56.0,5.53,5.56,3.43,2766
8567,0.3,Ideal,F,VVS1,62.2,53.0,4.3,4.32,2.68,857
25629,1.05,Fair,F,SI1,64.6,57.0,6.39,6.33,4.11,5186
7426,0.97,Premium,H,SI1,58.0,62.0,6.56,6.48,3.79,3911
7633,1.17,Fair,I,I1,,59.0,6.67,6.47,4.25,2336
366,0.73,Ideal,G,VS2,62.5,56.0,5.78,5.74,3.6,2586
15826,0.37,Very Good,E,SI2,61.6,56.0,4.61,4.65,2.85,493
5363,0.95,Premium,E,SI2,60.7,59.0,6.3,6.36,3.84,4142
19623,0.47,Very Good,F,VVS2,62.1,56.0,4.96,4.99,3.09,1616
18339,2.2,Premium,H,SI2,62.7,58.0,8.33,8.27,5.2,17634
18172,1.16,Ideal,H,SI1,62.2,54.0,6.72,6.75,4.19,6036
13043,0.3,Good,G,IF,63.8,55.0,4.28,4.24,2.72,956
8820,0.31,Premium,D,SI1,61.4,58.0,4.39,4.34,2.68,732
26689,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,10880
19324,0.58,Good,G,VS2,58.4,59.0,5.4,5.46,3.17,1605
18601,1.51,Premium,E,VS2,60.7,60.0,7.46,7.37,4.5,14844
7501,0.89,Good,F,SI1,64.3,55.0,6.12,6.01,3.9,3663
22030,0.31,Very Good,E,VVS2,64.2,55.0,4.24,4.3,2.74,721
912,0.34,Ideal,H,VVS1,61.8,57.0,4.46,4.44,2.75,995
8910,0.7,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54,2083
2012,0.82,Premium,F,SI2,59.5,62.0,6.13,6.08,3.63,2688
17247,2.01,Very Good,H,SI1,63.1,56.0,8.05,8.0,5.06,11825
16880,0.7,Fair,I,SI1,62.0,67.0,5.54,5.5,3.42,1848
25406,0.41,Ideal,H,SI1,61.2,57.0,4.76,4.78,2.92,683
25323,0.31,Ideal,F,VVS1,61.1,56.0,4.37,4.4,2.68,975
6642,0.32,Ideal,D,SI2,62.6,56.0,4.38,4.4,2.75,477
19103,1.08,Premium,G,SI2,59.8,57.0,6.72,6.66,4.0,4318
4351,0.7,Ideal,G,SI1,62.1,58.0,5.67,5.69,3.53,2276
7572,0.36,Premium,D,SI1,60.4,58.0,4.64,4.6,2.79,851
12407,1.66,Premium,D,SI1,62.0,59.0,7.6,7.55,4.7,14354
2264,0.7,Good,G,VS2,64.3,56.0,5.51,5.58,3.57,2488
1681,1.2,Very Good,H,SI1,63.5,58.0,6.69,6.73,4.26,5443
9344,0.91,Premium,E,SI1,62.1,58.0,6.15,6.18,3.83,4332
12840,0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76,854
19193,0.7,Good,H,VVS2,63.8,57.0,5.61,5.51,3.55,2657
16422,0.27,Premium,E,VVS2,59.0,59.0,4.27,4.24,2.51,799
9527,0.59,Ideal,H,VVS1,62.1,55.0,5.38,5.41,3.35,2193
14501,0.46,Ideal,G,SI1,61.4,56.0,4.97,4.99,3.06,990
14013,0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,1230
14194,0.71,Very Good,G,SI1,60.2,58.0,5.71,5.75,3.45,2604
4610,0.95,Fair,J,SI1,58.0,66.0,6.5,6.46,3.76,3154
242,1.28,Premium,H,SI2,60.2,58.0,7.13,7.03,4.26,6093
25722,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,4113
16848,0.5,Good,F,VS1,56.4,62.0,5.31,5.22,2.97,1390
13980,0.52,Very Good,G,VVS1,61.9,61.0,5.11,5.13,3.17,2045
19399,0.54,Ideal,E,VS1,62.0,56.0,5.17,5.25,3.23,1939
4541,0.8,Ideal,F,SI1,60.5,57.0,6.02,6.07,3.66,3420
3135,2.0,Good,J,SI1,64.1,58.0,7.85,7.79,5.01,9193
19532,0.43,Very Good,G,VVS2,62.3,60.0,4.78,4.85,3.0,1056
22018,2.66,Good,H,SI2,64.3,60.0,8.71,8.65,5.58,18495
24490,1.38,Ideal,F,VS2,61.9,55.0,7.16,7.12,4.42,11205
24048,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
8232,0.7,Very Good,D,VS1,59.3,55.0,5.86,5.83,3.47,4003
16998,1.26,Premium,I,SI1,60.5,62.0,6.97,6.92,4.2,5292
20033,0.41,Premium,I,VVS1,61.5,59.0,4.81,4.75,2.94,1107
26240,0.41,Very Good,F,VS1,61.5,57.0,4.77,4.81,2.95,974
14057,1.02,Very Good,D,SI2,61.3,62.0,6.42,6.46,3.95,3971
13738,0.42,Ideal,G,VVS2,61.7,56.0,4.84,4.88,3.0,1571
20730,0.25,Ideal,F,VVS1,60.9,57.0,4.06,4.09,2.48,575
3338,0.33,Premium,G,VS2,62.1,56.0,4.44,4.41,2.75,743
19213,1.03,Very Good,F,VS1,61.7,56.0,6.47,6.49,4.0,6662
26474,0.9,Fair,I,SI1,65.7,58.0,6.03,6.0,3.95,2873
6558,0.63,Premium,E,VS2,62.4,59.0,5.5,5.46,3.42,2344
14864,0.3,Ideal,G,VVS2,62.1,55.0,4.32,4.35,2.69,665
13636,0.41,Ideal,E,VVS2,61.0,56.0,4.79,4.82,2.93,1187
8590,0.51,Ideal,F,VVS2,62.4,57.0,5.12,5.08,3.18,2203
19658,2.07,Premium,H,SI2,59.6,60.0,8.3,8.24,4.93,11094
9926,0.71,Very Good,J,SI1,61.0,61.0,5.66,5.71,3.47,1760
20153,0.92,Very Good,E,SI2,63.2,54.0,6.29,6.25,3.96,3679
25197,1.02,Very Good,H,VS2,60.2,62.0,6.46,6.54,3.91,5335
16420,1.21,Ideal,H,VS1,60.7,57.0,6.86,6.89,4.17,6834
16580,0.91,Very Good,G,SI1,62.8,56.0,6.16,6.2,3.88,4922
1353,0.76,Ideal,G,VVS1,62.0,54.7,5.83,5.87,3.62,3671
8764,0.41,Ideal,E,VVS1,61.3,57.0,4.79,4.77,2.93,1431
22357,0.6,Ideal,E,SI1,61.4,58.0,5.44,5.47,3.35,1749
4972,0.61,Ideal,E,SI2,62.0,54.0,5.46,5.48,3.39,1368
7601,0.3,Good,H,VS2,63.5,54.0,4.27,4.3,2.72,473
4029,0.41,Very Good,H,VS1,61.5,55.0,4.8,4.82,2.96,788
7456,0.41,Very Good,E,SI1,63.2,56.0,4.74,4.72,2.99,1015
13318,1.04,Premium,H,VS2,62.7,61.0,6.48,6.44,4.05,5416
20290,0.9,Very Good,H,VVS2,62.9,58.0,6.1,6.15,3.85,4186
19086,0.32,Ideal,E,VVS1,62.3,54.0,4.37,4.4,2.73,917
2369,0.5,Very Good,D,SI1,58.9,61.0,5.16,5.19,3.05,1436
754,0.91,Very Good,I,VS2,63.0,58.0,6.07,6.15,3.85,3340
25891,0.3,Ideal,H,IF,62.1,55.0,4.27,4.3,2.66,789
11315,1.2,Premium,J,VS2,60.8,60.0,6.85,6.89,4.18,4839
17775,0.82,Ideal,G,VVS2,62.1,56.0,5.97,6.01,3.72,4130
1744,0.58,Ideal,E,VS2,61.9,56.0,5.38,5.35,3.32,1984
14772,0.45,Ideal,F,VVS1,61.8,55.0,4.92,4.95,3.05,1833
22202,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,5654
20421,1.01,Very Good,F,SI1,62.8,58.0,6.35,6.43,4.01,4759
9261,1.02,Ideal,E,VS2,62.7,56.0,6.38,6.44,4.02,6732
14903,1.51,Premium,D,VS2,61.7,58.0,7.33,7.29,4.51,15531
18330,1.26,Ideal,D,SI2,61.6,56.0,6.99,6.95,4.3,5412
627,1.01,Premium,F,VVS1,62.8,58.0,6.39,6.35,4.0,9412
18371,0.72,Premium,D,SI1,60.5,57.0,5.89,5.85,3.55,3048
15506,2.5,Ideal,I,VS2,61.9,57.0,8.7,8.68,5.38,16955
4509,0.57,Very Good,G,VS1,59.3,56.0,5.38,5.44,3.21,1648
11402,0.26,Ideal,G,IF,62.5,57.0,4.06,4.1,2.55,605
8726,1.01,Fair,F,VS1,64.6,60.0,6.26,6.16,4.01,6366
3984,1.02,Good,D,SI2,57.7,64.0,6.7,6.62,3.84,4246
1344,0.53,Good,F,SI1,63.8,58.0,5.17,5.12,3.28,1363
7715,1.09,Ideal,F,SI1,62.0,56.0,6.59,6.61,4.09,5816
14998,0.27,Very Good,E,VS1,60.2,58.0,4.19,4.22,2.53,470
4118,1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
19428,0.31,Ideal,H,VVS1,62.2,54.0,4.36,4.39,2.72,707
3246,1.0,Good,G,VVS2,61.6,60.0,6.34,6.38,3.92,7572
1774,0.51,Premium,D,SI1,62.2,58.0,5.13,5.06,3.17,1619
7757,1.0,Fair,D,SI1,67.3,57.0,6.15,6.04,4.1,5096
22021,1.01,Ideal,E,SI2,62.1,56.0,6.39,6.43,3.98,4355
119,0.31,Ideal,G,VVS1,61.2,56.0,4.38,4.34,2.67,1046
12754,0.38,Ideal,H,VS1,61.1,55.0,4.68,4.72,2.87,721
26560,0.31,Ideal,D,SI1,61.0,57.0,4.41,4.38,2.68,732
11204,0.7,Good,I,SI1,61.6,63.0,5.59,5.68,3.47,1763
430,0.26,Very Good,I,SI1,59.2,60.0,4.2,4.24,2.5,445
26189,0.34,Ideal,D,VS2,62.0,55.0,4.45,4.48,2.77,805
12607,1.59,Very Good,I,SI1,62.4,56.0,7.46,7.48,4.66,9925
18710,1.01,Premium,D,VS1,,58.0,6.6,6.54,3.94,8286
1649,1.2,Premium,H,SI1,,60.0,6.9,6.85,4.18,6282
26632,0.3,Ideal,G,SI1,61.6,57.0,4.29,4.34,2.66,432
23064,1.51,Premium,H,I1,60.9,56.0,7.38,7.26,4.46,4404
633,2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05,12407
950,1.51,Good,I,VS1,64.0,60.0,7.1,7.19,4.57,8975
8158,1.53,Very Good,E,VS1,60.7,60.0,7.38,7.52,4.52,14931
23102,1.01,Ideal,J,SI2,61.6,55.0,6.5,6.45,3.99,3801
5404,1.02,Ideal,E,VVS1,61.4,57.0,6.39,6.47,3.95,11028
18579,0.92,Fair,I,VS2,64.4,58.0,6.13,6.1,3.94,3033
8444,0.7,Very Good,G,VS1,62.8,57.0,5.63,5.68,3.55,2475
25158,0.31,Premium,D,SI2,61.8,60.0,4.37,4.33,2.69,593
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
4408,2.13,Premium,J,VS2,59.6,59.0,8.43,8.37,5.01,15110
11345,0.44,Ideal,G,IF,62.2,53.0,4.9,4.94,3.06,1348
22737,1.4,Ideal,G,VVS1,60.8,57.0,7.21,7.23,4.39,15134
17695,1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
5483,1.17,Ideal,F,SI1,61.1,56.0,6.77,6.82,4.15,6828
15836,0.71,Ideal,H,VS2,61.8,55.0,5.73,5.75,3.55,3080
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
25357,0.91,Very Good,F,SI1,63.3,60.0,6.1,6.06,3.85,3195
12892,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,2400
18633,0.7,Ideal,D,VVS2,61.7,55.0,5.73,5.75,3.54,5539
1903,1.06,Ideal,G,SI2,61.0,56.0,6.62,6.56,4.02,3321
25428,2.05,Premium,D,SI2,60.0,58.0,8.31,8.23,4.96,12891
12627,0.38,Very Good,F,VS1,62.7,57.0,4.71,4.64,2.93,883
18408,0.32,Ideal,F,VVS1,62.0,56.0,4.37,4.41,2.72,867
12778,1.61,Ideal,J,VS2,61.6,56.0,7.52,7.54,4.64,9141
21160,2.01,Good,H,I1,61.7,63.0,7.91,7.94,4.89,7959
10261,0.77,Ideal,E,SI1,62.5,56.0,5.87,5.91,3.68,3000
12294,0.58,Ideal,F,VS2,62.1,56.0,5.33,5.37,3.32,1666
20866,1.04,Premium,H,SI2,61.5,59.0,6.54,6.51,4.01,4368
23221,1.02,Ideal,F,VS1,62.0,57.0,6.49,6.44,4.01,8637
22027,0.31,Premium,H,VS2,62.2,59.0,4.38,4.34,2.71,628
6815,0.7,Good,I,VS2,57.1,61.0,5.9,5.93,3.38,2010
25825,0.5,Premium,I,SI1,61.7,58.0,5.09,5.15,3.16,965
16395,2.0,Fair,G,VS2,67.6,58.0,7.65,7.61,5.16,18515
13696,0.35,Very Good,G,VS1,61.7,61.0,4.49,4.52,2.78,706
4744,2.28,Ideal,G,SI2,61.6,57.0,8.44,8.37,5.18,13907
10656,2.17,Ideal,H,SI2,62.0,56.0,8.25,8.29,5.13,17805
12888,0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
14211,0.3,Premium,D,SI1,62.5,58.0,4.27,4.31,2.68,552
18792,0.31,Ideal,H,VS1,62.0,53.0,4.34,4.37,2.7,562
7524,0.42,Ideal,D,VS2,62.1,54.0,4.8,4.83,2.99,1031
26482,1.01,Very Good,D,SI2,60.5,58.0,6.45,6.5,3.92,4799
23030,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,16041
24395,1.42,Very Good,F,VVS1,58.4,62.0,7.35,7.38,4.3,15665
17177,0.23,Ideal,I,VVS1,63.0,56.0,3.94,3.9,2.47,414
18596,0.9,Good,E,SI1,63.9,57.0,6.05,6.1,3.88,4463
1091,0.9,Good,D,VVS1,62.9,58.0,6.01,6.1,3.81,8239
17361,0.72,Ideal,F,VS2,60.3,56.0,5.84,5.81,3.51,2724
23024,0.31,Very Good,F,SI2,63.0,58.0,4.34,4.36,2.74,408
4314,0.43,Ideal,I,SI1,62.2,54.0,4.84,4.87,3.02,670
8799,0.28,Ideal,F,VS1,60.2,56.0,4.3,4.31,2.59,598
15251,0.43,Very Good,G,VS2,59.1,60.0,4.88,4.93,2.9,867
25950,1.62,Ideal,H,VS2,62.4,57.0,7.48,7.53,4.68,11114
23846,0.5,Ideal,I,VVS1,61.6,56.0,5.1,5.13,3.15,1747
21779,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,1826
15522,1.53,Premium,I,SI2,62.7,62.0,7.41,7.23,4.59,7389
12985,0.72,Ideal,F,VS1,61.8,56.0,5.72,5.77,3.55,3489
24495,1.01,Very Good,F,VVS2,61.1,58.0,6.43,6.47,3.94,9065
10615,0.7,Very Good,I,VS2,60.8,61.0,5.72,5.76,3.49,2360
17549,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,4458
22967,1.31,Very Good,G,VVS2,62.2,59.0,6.91,6.98,4.32,11108
6201,2.22,Ideal,I,SI2,62.7,61.0,8.31,8.23,5.19,14416
15728,0.56,Ideal,G,VS1,60.6,56.0,5.36,5.33,3.24,1915
21031,0.32,Ideal,D,VS2,60.5,56.0,4.48,4.45,2.7,972
4211,0.31,Very Good,F,VS2,62.1,54.0,4.34,4.39,2.71,500
18902,0.71,Ideal,D,SI2,61.1,57.0,5.77,5.79,3.53,2612
756,1.03,Premium,F,VS2,62.6,58.0,6.45,6.4,4.02,5774
18032,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
3830,1.01,Ideal,G,VS2,61.8,56.0,6.45,6.42,3.98,6108
6182,0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
13533,2.4,Fair,J,SI2,65.4,56.0,8.35,8.29,5.44,15824
21169,0.32,Ideal,H,VS2,61.2,55.0,4.41,4.45,2.71,523
26437,1.49,Very Good,G,SI2,62.5,58.0,7.2,7.26,4.52,7773
22552,1.56,Premium,J,VS1,61.1,59.0,7.52,7.49,4.58,8476
4693,0.57,Ideal,F,VS2,61.7,57.0,5.36,5.33,3.3,1847
11281,0.57,Ideal,F,VS2,62.1,55.0,5.35,5.31,3.31,1760
5379,1.51,Premium,H,SI2,62.1,58.0,7.34,7.2,4.52,7340
10968,1.06,Premium,G,VS2,60.4,58.0,6.64,6.68,4.02,6296
22925,0.38,Ideal,F,VS2,61.9,55.0,4.68,4.64,2.89,969
2600,1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
15869,1.01,Very Good,E,SI1,58.6,58.0,6.52,6.58,3.84,4766
12855,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,4784
8378,0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
14664,0.51,Premium,D,VS1,59.5,57.0,5.24,5.21,3.11,1873
1171,1.06,Ideal,F,SI1,61.7,55.1,6.56,6.58,4.06,6249
17059,1.74,Premium,I,VS2,58.6,59.0,7.99,7.87,4.65,12168
26169,0.92,Ideal,E,SI1,61.7,57.0,6.24,6.27,3.86,5014
8002,0.3,Ideal,E,VVS2,62.3,54.0,4.31,4.36,2.7,742
8640,0.91,Very Good,G,VS1,63.4,54.0,6.24,6.07,3.9,4209
15789,0.6,Very Good,F,VS2,59.5,57.8,5.48,5.56,3.28,1940
21232,0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,1057
15392,2.06,Good,I,VS2,60.2,64.0,8.34,8.14,4.97,15046
1569,1.02,Very Good,D,SI2,60.9,61.0,6.47,6.53,3.96,4904
8789,0.75,Ideal,G,VVS2,62.0,56.0,5.79,5.85,3.61,3740
15812,1.58,Ideal,E,SI1,,55.0,7.53,7.5,4.61,11294
22236,0.32,Ideal,E,VVS1,61.3,57.0,4.43,4.38,2.7,1020
26183,1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
21557,0.38,Ideal,E,VS1,61.6,56.0,4.62,4.66,2.86,1000
23736,0.9,Premium,H,VS2,60.0,59.0,6.23,6.16,3.72,3629
17957,0.63,Very Good,D,SI1,63.1,58.0,5.49,5.44,3.45,2211
3463,0.37,Premium,E,VS2,61.0,59.0,4.65,4.6,2.82,888
20261,0.71,Very Good,H,SI2,62.2,55.1,5.7,5.72,3.55,2339
10299,1.2,Ideal,G,SI1,62.2,58.0,6.77,6.84,4.23,6741
1368,0.51,Very Good,E,SI1,63.0,58.0,4.99,5.08,3.17,1330
12127,0.57,Premium,H,SI1,61.6,58.0,5.37,5.34,3.3,1247
18951,2.01,Ideal,G,SI2,61.7,57.0,8.13,8.1,5.01,18259
6478,0.71,Ideal,G,SI1,61.6,57.0,5.73,5.76,3.54,3007
